Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
05/06/2020 12:00,11544,12,14.6,84,18,30.07,57
05/06/2020 11:00,11101,12,14.6,81,15,30.07,57
05/06/2020 10:00,10717,12,14.6,87,16,30.09,57
05/06/2020 9:00,10314,29,14.6,90,14,30.13,57
05/06/2020 8:00,9920,29,5.3,90,10,30.15,55
05/06/2020 7:00,9220,29,5.3,96,3,30.17,55
05/06/2020 6:00,8497,29,5.3,100,3,30.18,55
05/06/2020 5:00,7992,29,5.3,78,5,30.19,55
05/06/2020 4:00,7933,29,5.3,72,5,30.17,55
05/06/2020 3:00,8065,29,5.3,60,13,30.12,55
05/06/2020 2:00,8382,29,5.3,77,8,30.08,55
05/06/2020 1:00,8899,3,5.3,86,5,30.08,55
05/06/2020 0:00,9727,3,7.6,83,6,30.07,56
04/06/2020 23:00,10909,3,7.6,86,5,30.08,56
04/06/2020 22:00,11991,3,7.6,86,8,30.11,56
04/06/2020 21:00,12520,3,7.6,77,6,30.15,56
04/06/2020 20:00,12918,3,7.6,58,13,30.15,56
04/06/2020 19:00,13220,3,7.6,72,11,30.13,56
04/06/2020 18:00,13248,3,7.6,80,10,30.14,56
04/06/2020 17:00,12953,27,7.6,80,9,30.15,56
04/06/2020 16:00,12484,27,11.1,90,9,30.14,53
04/06/2020 15:00,12016,27,11.1,96,11,30.15,53
04/06/2020 14:00,11527,27,11.1,90,7,30.16,53
04/06/2020 13:00,11056,27,11.1,80,9,30.22,53
04/06/2020 12:00,10610,27,11.1,75,14,30.21,53
04/06/2020 11:00,10169,27,11.1,67,22,30.18,53
04/06/2020 10:00,9890,27,11.1,74,13,30.21,53
04/06/2020 9:00,9777,33,11.1,77,8,30.23,53
04/06/2020 8:00,9485,33,5.2,74,6,30.23,52
04/06/2020 7:00,8985,33,5.2,74,5,30.21,52
04/06/2020 6:00,8248,33,5.2,74,5,30.23,52
04/06/2020 5:00,7709,33,5.2,66,8,30.21,52
04/06/2020 4:00,7554,33,5.2,64,6,30.17,52
04/06/2020 3:00,7636,33,5.2,62,0,30.14,52
04/06/2020 2:00,7832,33,5.2,67,0,30.1,52
04/06/2020 1:00,8227,33,5.2,69,0,30.12,52
04/06/2020 0:00,8834,33,3.1,77,6,30.11,55
03/06/2020 23:00,9704,33,3.1,80,5,30.06,55
03/06/2020 22:00,10435,33,3.1,71,0,30.04,55
03/06/2020 21:00,10747,33,3.1,69,3,30.05,55
03/06/2020 20:00,10730,33,3.1,70,5,30.01,55
03/06/2020 19:00,10952,33,3.1,75,5,29.96,55
03/06/2020 18:00,11137,33,3.1,75,3,29.97,55
03/06/2020 17:00,11180,6,3.1,83,0,29.97,55
03/06/2020 16:00,11351,6,9.9,90,11,29.98,59
03/06/2020 15:00,11391,6,9.9,80,6,29.98,59
03/06/2020 14:00,11413,6,9.9,86,5,30.04,59
03/06/2020 13:00,11451,6,9.9,83,5,30.04,59
03/06/2020 12:00,11281,6,9.9,87,16,29.97,59
03/06/2020 11:00,11083,6,9.9,90,23,29.87,59
03/06/2020 10:00,10668,6,9.9,90,3,29.92,59
03/06/2020 9:00,9920,15,9.9,78,25,29.93,59
03/06/2020 8:00,9228,15,20.8,87,20,29.94,57
03/06/2020 7:00,8805,15,20.8,87,17,29.91,57
03/06/2020 6:00,8729,15,20.8,93,17,29.91,57
03/06/2020 5:00,8746,15,20.8,90,11,29.91,57
03/06/2020 4:00,8829,15,20.8,86,22,29.9,57
03/06/2020 3:00,9036,15,20.8,67,33,29.89,57
03/06/2020 2:00,9357,15,20.8,75,26,29.89,57
03/06/2020 1:00,9874,7,20.8,67,22,29.94,57
03/06/2020 0:00,10603,7,17.3,75,20,29.94,54
02/06/2020 23:00,11394,7,17.3,75,18,29.91,54
02/06/2020 22:00,12119,7,17.3,75,24,29.9,54
02/06/2020 21:00,12369,7,17.3,90,11,29.95,54
02/06/2020 20:00,12613,7,17.3,83,17,29.91,54
02/06/2020 19:00,13043,7,17.3,55,24,29.86,54
02/06/2020 18:00,13551,7,17.3,64,20,29.85,54
02/06/2020 17:00,13999,28,17.3,89,9,29.88,54
02/06/2020 16:00,14423,28,7.9,74,8,29.89,50
02/06/2020 15:00,14531,28,7.9,83,5,29.91,50
02/06/2020 14:00,14426,28,7.9,80,6,29.96,50
02/06/2020 13:00,13914,28,7.9,77,5,30.03,50
02/06/2020 12:00,13359,28,7.9,57,13,30.03,50
02/06/2020 11:00,12717,28,7.9,55,11,30.03,50
02/06/2020 10:00,11948,28,7.9,71,9,30.05,50
02/06/2020 9:00,11052,28,7.9,71,10,30.07,50
02/06/2020 8:00,10057,28,7.3,83,5,30.1,52
02/06/2020 7:00,9439,28,7.3,96,10,30.11,52
02/06/2020 6:00,9378,28,7.3,77,6,30.14,52
02/06/2020 5:00,9444,28,7.3,80,3,30.18,52
02/06/2020 4:00,9607,28,7.3,69,5,30.16,52
02/06/2020 3:00,9966,28,7.3,62,10,30.13,52
02/06/2020 2:00,10503,28,7.3,72,10,30.13,52
02/06/2020 1:00,11280,29,7.3,77,7,30.14,52
02/06/2020 0:00,12332,29,12.6,77,14,30.14,52
01/06/2020 23:00,13509,29,12.6,71,9,30.14,52
01/06/2020 22:00,14703,29,12.6,80,3,30.14,52
01/06/2020 21:00,15334,29,12.6,67,14,30.15,52
01/06/2020 20:00,15907,29,12.6,64,17,30.13,52
01/06/2020 19:00,16605,29,12.6,64,18,30.1,52
01/06/2020 18:00,16874,29,12.6,77,15,30.11,52
01/06/2020 17:00,16851,24,12.6,80,11,30.11,52
01/06/2020 16:00,16516,24,6.3,86,6,30.1,52
01/06/2020 15:00,16039,24,6.3,93,0,30.08,52
01/06/2020 14:00,15404,24,6.3,93,0,30.11,52
01/06/2020 13:00,14676,24,6.3,80,6,30.15,52
01/06/2020 12:00,13987,24,6.3,75,3,30.12,52
01/06/2020 11:00,13158,24,6.3,67,14,30.07,52
01/06/2020 10:00,12413,24,6.3,77,13,30.07,52
01/06/2020 9:00,11879,12,6.3,80,8,30.07,52
01/06/2020 8:00,11361,12,13.4,83,6,30.07,52
01/06/2020 7:00,10630,12,13.4,83,3,30.03,52
01/06/2020 6:00,9779,12,13.4,77,9,30.03,52
01/06/2020 5:00,9259,12,13.4,72,5,30.03,52
01/06/2020 4:00,9176,12,13.4,59,17,30.01,52
01/06/2020 3:00,9370,12,13.4,64,22,29.97,52
01/06/2020 2:00,9679,12,13.4,71,10,29.96,52
01/06/2020 1:00,10272,15,13.4,61,24,29.98,52
01/06/2020 0:00,11130,15,13.2,58,18,30.01,49
31/05/2020 23:00,12289,15,13.2,65,10,30.04,49
31/05/2020 22:00,13429,15,13.2,53,14,30.07,49
31/05/2020 21:00,14144,15,13.2,48,11,30.12,49
31/05/2020 20:00,14397,15,13.2,45,15,30.12,49
31/05/2020 19:00,14989,15,13.2,50,18,30.11,49
31/05/2020 18:00,15585,15,13.2,63,16,30.13,49
31/05/2020 17:00,15729,36,13.2,68,8,30.16,49
31/05/2020 16:00,15317,36,6.3,65,5,30.17,48
31/05/2020 15:00,14720,36,6.3,79,3,30.16,48
31/05/2020 14:00,14013,36,6.3,77,6,30.18,48
31/05/2020 13:00,13294,36,6.3,71,3,30.2,48
31/05/2020 12:00,12793,36,6.3,45,3,30.14,48
31/05/2020 11:00,12329,36,6.3,53,17,30.08,48
31/05/2020 10:00,11988,36,6.3,61,17,30.07,48
31/05/2020 9:00,11577,34,6.3,71,6,30.09,48
31/05/2020 8:00,11248,34,5.9,73,0,30.07,50
31/05/2020 7:00,10502,34,5.9,73,3,30.04,50
31/05/2020 6:00,9608,34,5.9,79,0,30.05,50
31/05/2020 5:00,9032,34,5.9,74,5,30.07,50
31/05/2020 4:00,8870,34,5.9,41,0,30.03,50
31/05/2020 3:00,9018,34,5.9,57,14,30,50
31/05/2020 2:00,9306,34,5.9,69,16,30.02,50
31/05/2020 1:00,9802,28,5.9,77,7,30.06,50
31/05/2020 0:00,10603,28,9.5,86,6,30.07,51
30/05/2020 23:00,11644,28,9.5,86,0,30.07,51
30/05/2020 22:00,12667,28,9.5,89,5,30.1,51
30/05/2020 21:00,13193,28,9.5,77,5,30.13,51
30/05/2020 20:00,13348,28,9.5,62,14,30.1,51
30/05/2020 19:00,13615,28,9.5,72,20,30.1,51
30/05/2020 18:00,13923,28,9.5,83,17,30.1,51
30/05/2020 17:00,13992,28,9.5,86,13,30.15,51
30/05/2020 16:00,13999,28,11.5,89,10,30.15,52
30/05/2020 15:00,13878,28,11.5,89,7,30.15,52
30/05/2020 14:00,13587,28,11.5,83,0,30.16,52
30/05/2020 13:00,13194,28,11.5,77,5,30.18,52
30/05/2020 12:00,12775,28,11.5,72,14,30.12,52
30/05/2020 11:00,12361,28,11.5,72,24,30.09,52
30/05/2020 10:00,11936,28,11.5,83,14,30.07,52
30/05/2020 9:00,11608,17,11.5,77,13,30.1,52
30/05/2020 8:00,11226,17,12.9,77,15,30.08,51
30/05/2020 7:00,10461,17,12.9,71,11,30.06,51
30/05/2020 6:00,9577,17,12.9,66,9,30.05,51
30/05/2020 5:00,9018,17,12.9,66,17,30.08,51
30/05/2020 4:00,8873,17,12.9,64,17,30.05,51
30/05/2020 3:00,8975,17,12.9,64,16,30.03,51
30/05/2020 2:00,9275,17,12.9,74,13,30.04,51
30/05/2020 1:00,9831,29,12.9,77,10,30.05,51
30/05/2020 0:00,10660,29,8.2,77,8,30.05,55
29/05/2020 23:00,11822,29,8.2,93,5,30.04,55
29/05/2020 22:00,12939,29,8.2,96,7,30.08,55
29/05/2020 21:00,13480,29,8.2,90,6,30.12,55
29/05/2020 20:00,13712,29,8.2,78,10,30.12,55
29/05/2020 19:00,14105,29,8.2,75,13,30.11,55
29/05/2020 18:00,14411,29,8.2,80,8,30.13,55
29/05/2020 17:00,14355,27,8.2,83,7,30.17,55
29/05/2020 16:00,14102,27,8.6,90,13,30.17,59
29/05/2020 15:00,13693,27,8.6,96,9,30.18,59
29/05/2020 14:00,13234,27,8.6,96,7,30.22,59
29/05/2020 13:00,12809,27,8.6,87,11,30.26,59
29/05/2020 12:00,12367,27,8.6,72,10,30.26,59
29/05/2020 11:00,11955,27,8.6,70,16,30.25,59
29/05/2020 10:00,11529,27,8.6,87,8,30.26,59
29/05/2020 9:00,11134,27,8.6,93,6,30.29,59
29/05/2020 8:00,10771,27,9,93,6,30.28,58
29/05/2020 7:00,10027,27,9,96,5,30.28,58
29/05/2020 6:00,9146,27,9,90,0,30.3,58
29/05/2020 5:00,8534,27,9,75,6,30.31,58
29/05/2020 4:00,8357,27,9,72,5,30.28,58
29/05/2020 3:00,8362,27,9,78,15,30.24,58
29/05/2020 2:00,8683,27,9,86,22,30.24,58
29/05/2020 1:00,9050,14,9,90,14,30.24,58
29/05/2020 0:00,9724,14,8,93,10,30.23,58
28/05/2020 23:00,10596,14,8,93,6,30.22,58
28/05/2020 22:00,11394,14,8,90,0,30.22,58
28/05/2020 21:00,11802,14,8,83,0,30.22,58
28/05/2020 20:00,11843,14,8,75,5,30.16,58
28/05/2020 19:00,12015,14,8,61,17,30.1,58
28/05/2020 18:00,12241,14,8,72,17,30.07,58
28/05/2020 17:00,12222,5,8,77,8,30.05,58
28/05/2020 16:00,12250,5,12.4,80,3,30.04,59
28/05/2020 15:00,12381,5,12.4,86,8,30.02,59
28/05/2020 14:00,12544,5,12.4,86,13,30.03,59
28/05/2020 13:00,12603,5,12.4,78,3,30.03,59
28/05/2020 12:00,12360,5,12.4,67,20,29.99,59
28/05/2020 11:00,11794,5,12.4,70,24,29.97,59
28/05/2020 10:00,11058,5,12.4,77,17,29.95,59
28/05/2020 9:00,10178,9,12.4,86,16,29.96,59
28/05/2020 8:00,9409,9,15.6,90,14,29.95,54
28/05/2020 7:00,8975,9,15.6,93,18,29.95,54
28/05/2020 6:00,8901,9,15.6,96,14,29.96,54
28/05/2020 5:00,8783,9,15.6,83,10,29.97,54
28/05/2020 4:00,8835,9,15.6,75,20,29.94,54
28/05/2020 3:00,9085,9,15.6,83,24,29.91,54
28/05/2020 2:00,9499,9,15.6,83,14,29.9,54
28/05/2020 1:00,10080,28,15.6,86,11,29.91,54
28/05/2020 0:00,10852,28,10.9,83,14,29.93,52
27/05/2020 23:00,11714,28,10.9,86,16,29.92,52
27/05/2020 22:00,12566,28,10.9,77,7,29.95,52
27/05/2020 21:00,13027,28,10.9,69,10,29.97,52
27/05/2020 20:00,13311,28,10.9,77,13,29.97,52
27/05/2020 19:00,13742,28,10.9,78,17,29.95,52
27/05/2020 18:00,14082,28,10.9,80,10,29.93,52
27/05/2020 17:00,14333,28,10.9,74,0,29.94,52
27/05/2020 16:00,14525,28,22.1,86,10,29.95,49
27/05/2020 15:00,14523,28,22.1,77,20,30,49
27/05/2020 14:00,14266,28,22.1,66,26,30.08,49
27/05/2020 13:00,13835,28,22.1,59,29,30.18,49
27/05/2020 12:00,13088,28,22.1,54,26,30.21,49
27/05/2020 11:00,12237,28,22.1,55,26,30.22,49
27/05/2020 10:00,11329,28,22.1,61,26,30.26,49
27/05/2020 9:00,10459,10,22.1,63,16,30.31,49
27/05/2020 8:00,9621,10,13.5,65,5,30.34,49
27/05/2020 7:00,9099,10,13.5,70,5,30.33,49
27/05/2020 6:00,9063,10,13.5,63,7,30.36,49
27/05/2020 5:00,9067,10,13.5,43,18,30.38,49
27/05/2020 4:00,9166,10,13.5,43,16,30.35,49
27/05/2020 3:00,9445,10,13.5,57,28,30.3,49
27/05/2020 2:00,9852,10,13.5,64,16,30.26,49
27/05/2020 1:00,10413,28,13.5,74,14,30.28,49
27/05/2020 0:00,11253,28,10.7,77,8,30.27,52
26/05/2020 23:00,12159,28,10.7,83,0,30.25,52
26/05/2020 22:00,12957,28,10.7,80,3,30.27,52
26/05/2020 21:00,13417,28,10.7,67,6,30.29,52
26/05/2020 20:00,13739,28,10.7,60,17,30.23,52
26/05/2020 19:00,14264,28,10.7,67,21,30.19,52
26/05/2020 18:00,14549,28,10.7,80,22,30.17,52
26/05/2020 17:00,14913,28,10.7,86,11,30.18,52
26/05/2020 16:00,15036,28,16.1,90,7,30.17,55
26/05/2020 15:00,14999,28,16.1,89,3,30.15,55
26/05/2020 14:00,14706,28,16.1,86,5,30.16,55
26/05/2020 13:00,14354,28,16.1,67,11,30.17,55
26/05/2020 12:00,13672,28,16.1,60,20,30.13,55
26/05/2020 11:00,12926,28,16.1,62,24,30.1,55
26/05/2020 10:00,11972,28,16.1,83,31,30.07,55
26/05/2020 9:00,10848,28,16.1,86,25,30.1,55
26/05/2020 8:00,9707,28,15.7,90,17,30.08,57
26/05/2020 7:00,9060,28,15.7,90,10,30.05,57
26/05/2020 6:00,8884,28,15.7,86,11,30.05,57
26/05/2020 5:00,8950,28,15.7,72,7,30.05,57
26/05/2020 4:00,9078,28,15.7,60,17,30.02,57
26/05/2020 3:00,9329,28,15.7,70,24,29.98,57
26/05/2020 2:00,9775,28,15.7,77,22,29.97,57
26/05/2020 1:00,10366,30,15.7,83,20,29.99,57
26/05/2020 0:00,11224,30,9.9,86,11,29.98,62
25/05/2020 23:00,12251,30,9.9,83,13,29.98,62
25/05/2020 22:00,13146,30,9.9,83,6,30.01,62
25/05/2020 21:00,13752,30,9.9,65,0,30.03,62
25/05/2020 20:00,14328,30,9.9,41,14,30.01,62
25/05/2020 19:00,14973,30,9.9,52,18,29.98,62
25/05/2020 18:00,15247,30,9.9,72,13,29.99,62
25/05/2020 17:00,15089,30,9.9,80,9,30,62
25/05/2020 16:00,14684,30,12.1,80,3,29.99,59
25/05/2020 15:00,14156,30,12.1,83,3,29.97,59
25/05/2020 14:00,13591,30,12.1,83,5,30,59
25/05/2020 13:00,12986,30,12.1,78,6,30,59
25/05/2020 12:00,12361,30,12.1,55,11,29.94,59
25/05/2020 11:00,11685,30,12.1,67,20,29.91,59
25/05/2020 10:00,11018,30,12.1,72,21,29.89,59
25/05/2020 9:00,10405,27,12.1,83,20,29.94,59
25/05/2020 8:00,9905,27,19.6,86,21,29.92,54
25/05/2020 7:00,9221,27,19.6,93,23,29.9,54
25/05/2020 6:00,8480,27,19.6,77,18,29.94,54
25/05/2020 5:00,8060,27,19.6,53,9,29.97,54
25/05/2020 4:00,7938,27,19.6,46,22,29.97,54
25/05/2020 3:00,8118,27,19.6,51,26,29.94,54
25/05/2020 2:00,8488,27,19.6,69,23,29.95,54
25/05/2020 1:00,9045,20,19.6,42,13,30.01,54
25/05/2020 0:00,9921,20,15.4,42,28,30.01,57
24/05/2020 23:00,11117,20,15.4,42,24,30.03,57
24/05/2020 22:00,12324,20,15.4,40,16,30.08,57
24/05/2020 21:00,13247,20,15.4,36,13,30.11,57
24/05/2020 20:00,13365,20,15.4,24,3,30.08,57
24/05/2020 19:00,14166,20,15.4,51,23,30.05,57
24/05/2020 18:00,14355,20,15.4,64,18,30.06,57
24/05/2020 17:00,14380,29,15.4,71,9,30.1,57
24/05/2020 16:00,13930,29,12.6,77,6,30.11,57
24/05/2020 15:00,13504,29,12.6,74,5,30.09,57
24/05/2020 14:00,13057,29,12.6,86,3,30.11,57
24/05/2020 13:00,12549,29,12.6,72,3,30.12,57
24/05/2020 12:00,12148,29,12.6,45,16,30.07,57
24/05/2020 11:00,11628,29,12.6,52,25,30.02,57
24/05/2020 10:00,11083,29,12.6,62,31,29.97,57
24/05/2020 9:00,10603,30,12.6,83,26,30,57
24/05/2020 8:00,10188,30,19.3,77,26,29.98,56
24/05/2020 7:00,9396,30,19.3,77,16,29.99,56
24/05/2020 6:00,8733,30,19.3,77,14,30.01,56
24/05/2020 5:00,8228,30,19.3,54,10,30.02,56
24/05/2020 4:00,8140,30,19.3,52,25,30,56
24/05/2020 3:00,8284,30,19.3,60,26,29.95,56
24/05/2020 2:00,8610,30,19.3,80,25,29.93,56
24/05/2020 1:00,9220,15,19.3,86,20,29.97,56
24/05/2020 0:00,10099,15,25.1,93,28,29.97,54
23/05/2020 23:00,11373,15,25.1,86,8,29.94,54
23/05/2020 22:00,12651,15,25.1,89,17,29.96,54
23/05/2020 21:00,13365,15,25.1,75,24,29.98,54
23/05/2020 20:00,13915,15,25.1,75,32,29.96,54
23/05/2020 19:00,14532,15,25.1,64,38,29.89,54
23/05/2020 18:00,14914,15,25.1,74,25,29.91,54
23/05/2020 17:00,14992,16,25.1,80,28,29.94,54
23/05/2020 16:00,14684,16,18,83,22,29.94,51
23/05/2020 15:00,14277,16,18,77,17,29.94,51
23/05/2020 14:00,13824,16,18,71,13,30,51
23/05/2020 13:00,13533,16,18,55,20,30,51
23/05/2020 12:00,13101,16,18,51,26,29.98,51
23/05/2020 11:00,12573,16,18,51,28,29.94,51
23/05/2020 10:00,11964,16,18,69,18,29.95,51
23/05/2020 9:00,11382,23,18,71,14,30,51
23/05/2020 8:00,10776,23,6,80,6,30,53
23/05/2020 7:00,9919,23,6,83,6,30.02,53
23/05/2020 6:00,9124,23,6,77,0,30.04,53
23/05/2020 5:00,8602,23,6,37,3,30.07,53
23/05/2020 4:00,8425,23,6,38,0,30.06,53
23/05/2020 3:00,8595,23,6,32,17,30.02,53
23/05/2020 2:00,8861,23,6,50,16,30.02,53
23/05/2020 1:00,9328,29,6,50,0,30.05,53
23/05/2020 0:00,10101,29,3.5,46,0,30.06,59
22/05/2020 23:00,11153,29,3.5,61,0,30.07,59
22/05/2020 22:00,12195,29,3.5,71,0,30.09,59
22/05/2020 21:00,12743,29,3.5,58,5,30.1,59
22/05/2020 20:00,12958,29,3.5,37,5,30.06,59
22/05/2020 19:00,13397,29,3.5,17,9,30.02,59
22/05/2020 18:00,13951,29,3.5,17,6,30.02,59
22/05/2020 17:00,14113,30,3.5,39,0,30.04,59
22/05/2020 16:00,13923,30,6.4,49,0,30.04,62
22/05/2020 15:00,13389,30,6.4,50,6,30.02,62
22/05/2020 14:00,12621,30,6.4,59,3,30.03,62
22/05/2020 13:00,12042,30,6.4,33,7,30.01,62
22/05/2020 12:00,11500,30,6.4,31,3,29.97,62
22/05/2020 11:00,11150,30,6.4,36,13,29.94,62
22/05/2020 10:00,10937,30,6.4,50,9,29.92,62
22/05/2020 9:00,10657,16,6.4,64,10,29.93,62
22/05/2020 8:00,10349,16,9.9,77,3,29.92,56
22/05/2020 7:00,9713,16,9.9,64,10,29.88,56
22/05/2020 6:00,8816,16,9.9,77,6,29.9,56
22/05/2020 5:00,8326,16,9.9,86,10,29.94,56
22/05/2020 4:00,8170,16,9.9,93,3,29.92,56
22/05/2020 3:00,8186,16,9.9,60,20,29.92,56
22/05/2020 2:00,8579,16,9.9,93,13,29.92,56
22/05/2020 1:00,9084,29,9.9,80,9,29.95,56
22/05/2020 0:00,9901,29,9.6,86,10,29.98,56
21/05/2020 23:00,10882,29,9.6,86,10,29.98,56
21/05/2020 22:00,11972,29,9.6,83,3,30.02,56
21/05/2020 21:00,12589,29,9.6,72,11,30.08,56
21/05/2020 20:00,12768,29,9.6,67,15,30.09,56
21/05/2020 19:00,13153,29,9.6,65,16,30.06,56
21/05/2020 18:00,13507,29,9.6,75,15,30.05,56
21/05/2020 17:00,13645,29,9.6,75,7,30.07,56
21/05/2020 16:00,13652,29,8.8,77,8,30.05,53
21/05/2020 15:00,13454,29,8.8,77,5,30.03,53
21/05/2020 14:00,13167,29,8.8,74,8,30.02,53
21/05/2020 13:00,12831,29,8.8,77,7,30.01,53
21/05/2020 12:00,12507,29,8.8,64,17,29.97,53
21/05/2020 11:00,12130,29,8.8,77,11,29.92,53
21/05/2020 10:00,11687,29,8.8,77,9,29.89,53
21/05/2020 9:00,11178,29,8.8,80,8,29.88,53
21/05/2020 8:00,10740,29,15.8,83,6,29.86,54
21/05/2020 7:00,10044,29,15.8,86,8,29.83,54
21/05/2020 6:00,9174,29,15.8,83,13,29.85,54
21/05/2020 5:00,8701,29,15.8,67,10,29.89,54
21/05/2020 4:00,8657,29,15.8,58,8,29.88,54
21/05/2020 3:00,8812,29,15.8,64,29,29.88,54
21/05/2020 2:00,9232,29,15.8,71,25,29.89,54
21/05/2020 1:00,9854,14,15.8,80,16,29.93,54
21/05/2020 0:00,10785,14,18,83,16,29.95,54
20/05/2020 23:00,11941,14,18,80,14,29.97,54
20/05/2020 22:00,13165,14,18,74,8,30.04,54
20/05/2020 21:00,13819,14,18,64,18,30.12,54
20/05/2020 20:00,14098,14,18,56,17,30.14,54
20/05/2020 19:00,14456,14,18,67,23,30.15,54
20/05/2020 18:00,14553,14,18,83,16,30.16,54
20/05/2020 17:00,14258,31,18,90,22,30.21,54
20/05/2020 16:00,13872,31,17.5,96,17,30.24,56
20/05/2020 15:00,13472,31,17.5,90,20,30.23,56
20/05/2020 14:00,12909,31,17.5,86,9,30.26,56
20/05/2020 13:00,12497,31,17.5,65,9,30.27,56
20/05/2020 12:00,11937,31,17.5,65,18,30.26,56
20/05/2020 11:00,11231,31,17.5,70,22,30.22,56
20/05/2020 10:00,10400,31,17.5,80,25,30.2,56
20/05/2020 9:00,9579,29,17.5,83,17,30.21,56
20/05/2020 8:00,8738,29,19.6,90,13,30.17,55
20/05/2020 7:00,8204,29,19.6,90,20,30.13,55
20/05/2020 6:00,8140,29,19.6,93,15,30.13,55
20/05/2020 5:00,8014,29,19.6,75,16,30.11,55
20/05/2020 4:00,8081,29,19.6,60,21,30.07,55
20/05/2020 3:00,8272,29,19.6,53,31,30,55
20/05/2020 2:00,8553,29,19.6,69,28,29.96,55
20/05/2020 1:00,8973,27,19.6,71,17,29.97,55
20/05/2020 0:00,9581,27,26.6,71,21,29.96,50
19/05/2020 23:00,10244,27,26.6,61,16,29.96,50
19/05/2020 22:00,10754,27,26.6,58,16,29.97,50
19/05/2020 21:00,10860,27,26.6,47,28,29.95,50
19/05/2020 20:00,10719,27,26.6,49,40,29.94,50
19/05/2020 19:00,10721,27,26.6,61,39,29.91,50
19/05/2020 18:00,10674,27,26.6,68,32,29.92,50
19/05/2020 17:00,10688,27,26.6,63,16,29.97,50
19/05/2020 16:00,10589,27,20.5,66,11,30,49
19/05/2020 15:00,10614,27,20.5,68,5,30.02,49
19/05/2020 14:00,10709,27,20.5,61,17,30.07,49
19/05/2020 13:00,10688,27,20.5,49,21,30.11,49
19/05/2020 12:00,10579,27,20.5,51,25,30.1,49
19/05/2020 11:00,10408,27,20.5,57,30,30.11,49
19/05/2020 10:00,10030,27,20.5,71,28,30.13,49
19/05/2020 9:00,9420,28,20.5,80,17,30.19,49
19/05/2020 8:00,8849,28,17.2,83,15,30.22,52
19/05/2020 7:00,8414,28,17.2,83,17,30.23,52
19/05/2020 6:00,8139,28,17.2,80,15,30.27,52
19/05/2020 5:00,8003,28,17.2,59,3,30.28,52
19/05/2020 4:00,7975,28,17.2,57,21,30.27,52
19/05/2020 3:00,8074,28,17.2,62,24,30.25,52
19/05/2020 2:00,8333,28,17.2,74,29,30.22,52
19/05/2020 1:00,8701,29,17.2,77,22,30.25,52
19/05/2020 0:00,9327,29,12.1,80,11,30.24,57
18/05/2020 23:00,10046,29,12.1,86,0,30.23,57
18/05/2020 22:00,10685,29,12.1,83,0,30.26,57
18/05/2020 21:00,11175,29,12.1,67,6,30.26,57
18/05/2020 20:00,11110,29,12.1,42,14,30.21,57
18/05/2020 19:00,11302,29,12.1,63,26,30.17,57
18/05/2020 18:00,11555,29,12.1,83,13,30.14,57
18/05/2020 17:00,11680,31,12.1,93,20,30.16,57
18/05/2020 16:00,11727,31,8.3,96,9,30.13,59
18/05/2020 15:00,12131,31,8.3,93,3,30.11,59
18/05/2020 14:00,11940,31,8.3,96,6,30.15,59
18/05/2020 13:00,11601,31,8.3,83,5,30.14,59
18/05/2020 12:00,11549,31,8.3,49,14,30.09,59
18/05/2020 11:00,11421,31,8.3,53,11,30.06,59
18/05/2020 10:00,11143,31,8.3,75,10,30.05,59
18/05/2020 9:00,10953,29,8.3,80,7,30.07,59
18/05/2020 8:00,10635,29,3.9,75,0,30.07,69
18/05/2020 7:00,9850,29,3.9,74,0,30.06,69
18/05/2020 6:00,9013,29,3.9,78,0,30.09,69
18/05/2020 5:00,8435,29,3.9,75,3,30.11,69
18/05/2020 4:00,8285,29,3.9,48,0,30.07,69
18/05/2020 3:00,8347,29,3.9,43,5,30.02,69
18/05/2020 2:00,8533,29,3.9,40,15,30.01,69
18/05/2020 1:00,8924,28,3.9,51,5,30.04,69
18/05/2020 0:00,9560,28,5.5,61,3,30.04,75
17/05/2020 23:00,10416,28,5.5,87,0,30.02,75
17/05/2020 22:00,11278,28,5.5,78,3,30.06,75
17/05/2020 21:00,11764,28,5.5,73,7,30.05,75
17/05/2020 20:00,11705,28,5.5,60,6,30,75
17/05/2020 19:00,11784,28,5.5,18,11,29.94,75
17/05/2020 18:00,11957,28,5.5,32,15,29.95,75
17/05/2020 17:00,11990,29,5.5,44,0,29.98,75
17/05/2020 16:00,11932,29,6.7,70,0,29.95,74
17/05/2020 15:00,11919,29,6.7,68,3,29.93,74
17/05/2020 14:00,11765,29,6.7,70,0,29.95,74
17/05/2020 13:00,11614,29,6.7,70,5,29.94,74
17/05/2020 12:00,11483,29,6.7,52,3,29.9,74
17/05/2020 11:00,11364,29,6.7,27,23,29.86,74
17/05/2020 10:00,11081,29,6.7,30,16,29.84,74
17/05/2020 9:00,10844,29,6.7,35,8,29.87,74
17/05/2020 8:00,10517,29,13.4,60,0,29.85,61
17/05/2020 7:00,9834,29,13.4,72,7,29.83,61
17/05/2020 6:00,8959,29,13.4,67,6,29.86,61
17/05/2020 5:00,8393,29,13.4,61,16,29.9,61
17/05/2020 4:00,8249,29,13.4,63,20,29.88,61
17/05/2020 3:00,8348,29,13.4,68,18,29.83,61
17/05/2020 2:00,8626,29,13.4,80,22,29.85,61
17/05/2020 1:00,9081,29,13.4,83,9,29.9,61
